epoch,phase,lr,batch_size,micro_batch_size,train_loss,val_loss,val_rmsae_deg,epoch_time_s
1,1,0.0001,1,1,0.11195591241121292,0.04922343429643661,16.434484615921974,960.5763982749777
2,1,0.0001,1,1,0.04443240583134003,0.03822752210544422,13.467805162072182,959.9116869720165
3,1,0.0001,1,1,0.03693357871638404,0.03208249731687829,11.357165962457657,959.2542655289872
4,1,0.0001,1,1,0.03246114512220916,0.032199284178204834,10.232491716742516,967.6289825730491
5,1,0.0001,1,1,0.031588031112765654,0.027983115083770826,9.878503024578094,967.6213305779966
6,1,0.0001,1,1,0.02999805094053348,0.034611205890541896,12.120013073086739,952.8274740719935
7,1,0.0001,1,1,0.029121744478296522,0.0273714498616755,8.704136729240417,957.723351632012
8,1,0.0001,1,1,0.030085845794687923,0.02791308771702461,9.616821333765984,969.5562832410214
9,1,0.0001,1,1,0.02824578615398998,0.026528999558649957,8.871709391474724,970.3673180460464
10,1,0.0001,1,1,0.028215937558402363,0.02692370762815699,8.201620884239674,965.6339839639841
11,1,0.0001,1,1,0.02687301796216231,0.026866535772569478,9.351096838712692,966.978873393964
12,1,0.0001,1,1,0.02720824636869196,0.025795632507652044,7.9479062259197235,967.3250281349756
13,1,0.0001,1,1,0.026869836003861877,0.02733037932193838,8.4495684877038,963.567518425989
14,1,0.0001,1,1,0.026608623747323822,0.025098954181885347,8.093681447207928,954.8508200789802
15,1,0.0001,1,1,0.025625688944043767,0.026570629968773574,9.226961225271225,962.8011882860446
16,1,0.0001,1,1,0.02570474004675435,0.025448237545788288,7.227117672562599,964.4272138989763
17,1,0.0001,1,1,0.025804159002235302,0.024826362496241927,7.075018346309662,975.1018821020843
18,1,0.0001,1,1,0.025240642281296927,0.02489323154441081,7.017610497772694,955.7468600129941
19,1,0.0001,1,1,0.024804955513940918,0.025015024992171675,7.387137569487095,961.6930729750311
20,1,0.0001,1,1,0.024930486877440896,0.024246243701782078,7.748778283596039,958.6858970409958
21,2,1e-05,10,1,0.026763321827046382,0.02423549391096458,7.443264938890934,954.1724064729642
22,2,1e-05,10,1,0.02576643004695065,0.02421502850484103,7.515606597065926,962.3126338019501
23,2,1e-05,10,1,0.026523713199182963,0.024199095205403864,7.372194796800613,968.0743894149782
24,2,1e-05,10,1,0.02629420914583736,0.024182107677916065,7.327698439359665,965.5903873170028
25,2,1e-05,10,1,0.025474157185954416,0.024109712423523888,7.405421108007431,946.7744597080164
26,2,1e-05,10,1,0.025465344268287348,0.024095214263070375,7.351986840367317,951.4648376760306
27,2,1e-05,10,1,0.02540538910871897,0.02408274429035373,7.4470224827528,944.7623751589563
28,2,1e-05,10,1,0.0260549119188108,0.02409091655863449,7.413893714547157,958.7397271799855
29,2,1e-05,10,1,0.026545369570963404,0.02415013365680352,7.339909046888351,969.232582519995
30,2,1e-05,10,1,0.026659923029315268,0.024049309169640765,7.325685083866119,961.8245919019682
31,2,1e-05,10,1,0.02586342506110668,0.024017352669034153,7.389189571142197,948.9159833429148
32,2,1e-05,10,1,0.025288609079379812,0.02403487410629168,7.342550128698349,951.1319865299156
33,2,1e-05,10,1,0.025866558334320527,0.0240003815270029,7.3521576672792435,948.8863268089481
34,2,1e-05,10,1,0.02609643722510236,0.024032007670029998,7.318749397993088,959.7881270509679
35,2,1e-05,10,1,0.02595649448852254,0.02402289942256175,7.238764107227325,959.1524699139409
36,2,1e-05,10,1,0.02591397419699237,0.02402453520335257,7.26276308298111,957.2965790049639
37,2,1e-05,10,1,0.025744850693159124,0.023958730220329016,7.231084257364273,948.0132088249084
38,2,1e-05,10,1,0.02549229209175986,0.024028841144172475,7.162926226854324,953.3859082200797
39,2,1e-05,10,1,0.02522010323870131,0.023953888390678912,7.289220184087753,967.9528042670572
40,2,1e-05,10,1,0.025959346909871978,0.02399801800493151,7.247901082038879,975.6022515681107
41,2,1e-05,10,1,0.025253112650770917,0.02395815192721784,7.369991317391396,942.6496503609233
42,2,1e-05,10,1,0.025472369513068444,0.024001052195671946,7.491822257637978,961.1420361979399
43,2,1e-05,10,1,0.026303595589457923,0.02395386967691593,7.236930191516876,951.6189484780189
44,2,1e-05,10,1,0.025947794241782948,0.023890064301667735,7.304043278098106,958.2470317259431
45,2,1e-05,10,1,0.025290380185867985,0.023958736564964056,7.216374784708023,954.7670205499744
46,2,1e-05,10,1,0.025735771425195737,0.023915015306556597,7.2668653428554535,960.4528025779873
47,2,1e-05,10,1,0.026034764918442976,0.023971628746949136,7.331334978342056,958.404114934965
48,2,1e-05,10,1,0.02560921079582638,0.023917679500300437,7.265687420964241,964.7136919299373
49,2,1e-05,10,1,0.02603556420494858,0.023919897939777002,7.22832989692688,961.3975527019938
50,2,1e-05,10,1,0.02512394671415926,0.023888698138762265,7.330048203468323,959.414653987973
51,2,1e-05,10,1,0.025305689522662225,0.02388489872100763,7.208597034215927,956.9028293680167
52,2,1e-05,10,1,0.02585274985171536,0.02400803306954913,7.011269062757492,966.3815688699251
53,2,1e-05,10,1,0.025383690897470865,0.023910027666715905,7.233575612306595,954.4579902490368
54,2,1e-05,10,1,0.02552902049934253,0.023940677026985213,7.2717287093400955,953.8316484480165
55,2,1e-05,10,1,0.024996084116526648,0.0240089412254747,7.332936063408852,946.1312040410703
56,2,1e-05,10,1,0.026348423012174094,0.023930404102429748,7.260995090007782,962.8793724710122
57,2,1e-05,10,1,0.025289654851150818,0.023898804880445823,7.3472869992256165,951.1758745490806
58,2,1e-05,10,1,0.025842688740509698,0.023917273618280888,7.20465512573719,962.8276744559407
59,2,1e-05,10,1,0.025838946926797557,0.023823652794817463,7.334969982504845,964.9967404879862
60,2,1e-05,10,1,0.026327687014754002,0.02379615549580194,7.214854583144188,965.9641030089697
61,2,1e-05,10,1,0.025687504803331998,0.023854509607190266,7.181412935256958,976.6300314540276
