epoch,phase,lr,batch_size,micro_batch_size,train_loss,val_loss,val_rmsae_deg,epoch_time_s
1,2,1e-05,10,1,0.06791735039944323,0.03593296022154391,13.96765585243702,996.8990846900269
2,2,1e-05,10,1,0.037796326023009086,0.033256408001761883,13.245475202798843,994.0515534019796
3,2,1e-05,10,1,0.03536782521658983,0.03128820948768407,12.302796706557274,995.2932306700386
4,2,1e-05,10,1,0.03188942363246893,0.029150541377021,11.110116824507713,1003.2370610269718
5,2,1e-05,10,1,0.030812486296153477,0.02804874861612916,10.360455438494682,1003.2817814969458
6,2,1e-05,10,1,0.02929515541714226,0.0272904398443643,10.015812873840332,987.981828579097
7,2,1e-05,10,1,0.02894334715560206,0.026501302345423028,9.411822959780693,993.2743306319462
8,2,1e-05,10,1,0.028629493778651087,0.026022662088507786,9.084486111998558,1004.6442665290087
9,2,1e-05,10,1,0.027903715646865532,0.025575156818376854,8.795794382691383,1005.5231000529602
10,2,1e-05,10,1,0.02861912279174878,0.0253472879412584,8.686485081911087,1000.3570542449597
11,2,1e-05,10,1,0.027808885228557463,0.02523621532600373,8.62402829527855,1000.8986096490407
12,2,1e-05,10,1,0.027549500156862614,0.02503004253958352,8.514614596962929,1001.8294697341044
13,2,1e-05,10,1,0.02762871443365629,0.02492848297697492,8.343688488006592,997.993899833993
14,2,1e-05,10,1,0.027071543423156454,0.024917839153204113,8.453389644622803,990.337892920943
15,2,1e-05,10,1,0.02706302630945913,0.024884341284632683,8.371562704443932,999.3847255769651
16,2,1e-05,10,1,0.026950730967661762,0.02474590833298862,8.308152496814728,1003.1389359410387
17,2,1e-05,10,1,0.0276915069637645,0.024700282549019903,8.249555498361588,1013.8724987520836
18,2,1e-05,10,1,0.027137260844246443,0.02466136682778597,8.211109474301338,996.5365828940412
19,2,1e-05,10,1,0.026635007633485346,0.02473190924501978,8.293983921408653,1000.7524436690146
20,2,1e-05,10,1,0.026856365454438914,0.02458192635094747,8.254508152604103,997.803567187977
