epoch,phase,lr,batch_size,micro_batch_size,train_loss,val_loss,val_rmsae_deg,epoch_time_s
1,1,0.0001,1,1,0.11950079788509597,0.0517440983094275,12.83739060163498,1011.3061951359996
2,1,0.0001,1,1,0.048897341514627136,0.04055865423288196,11.449097201228142,1010.4732041160023
3,1,0.0001,1,1,0.039944833361058155,0.030379660660400987,9.657850444316864,1012.4680664420011
4,1,0.0001,1,1,0.03203893948473737,0.027213375899009407,9.145098932087421,1019.9326053179975
5,1,0.0001,1,1,0.029929922595938557,0.024836490367306396,8.856735154986382,1018.9904033880011
6,1,0.0001,1,1,0.027184750142897295,0.02339705979102291,8.534025073051453,1002.1613650559884
7,1,0.0001,1,1,0.024783592174450555,0.022680001449771225,8.800519242882729,1008.3720095119934
8,1,0.0001,1,1,0.024458872988565354,0.021614830620819703,8.155060321092606,1020.7227175019943
9,1,0.0001,1,1,0.022585814911076148,0.020685059513198212,8.02915345132351,1021.3113843870087
10,1,0.0001,1,1,0.024570211780886364,0.020619355695089325,7.749979093670845,1017.0155546080059
11,1,0.0001,1,1,0.021534677863152874,0.020437713974388316,7.802203923463821,1019.577593044989
12,1,0.0001,1,1,0.0208362228786334,0.019499636575346813,7.3620623499155045,1018.474333427992
13,1,0.0001,1,1,0.02256091765772838,0.01973902469035238,7.5277973264455795,1014.3194601830037
14,1,0.0001,1,1,0.02018713896186688,0.01906029653036967,7.219377383589745,1005.9481921340048
15,1,0.0001,1,1,0.020021679629691137,0.0187522113265004,6.9241456389427185,1016.0968538919988
16,1,0.0001,1,1,0.0201277016948622,0.018724292604019865,6.8721491023898125,1015.6564155429951
17,1,0.0001,1,1,0.01979911666856999,0.01912490016547963,7.169571220874786,1025.8861919960036
18,1,0.0001,1,1,0.019348211490159105,0.019044543150812387,7.156254559755325,1007.594056478003
19,1,0.0001,1,1,0.01923806222521851,0.019645122170913965,7.401233479380608,1012.3790846040065
20,1,0.0001,1,1,0.0186916899572835,0.018130810116417706,6.74240979552269,1010.4676399180025
21,2,1e-05,10,1,0.02062195082171223,0.018126327719073743,6.720833197236061,1004.1984531809867
22,2,1e-05,10,1,0.020005779469815584,0.018077222193824127,6.700547397136688,1013.0870961759938
23,2,1e-05,10,1,0.020607267815269465,0.01808721772977151,6.689937427639961,1019.4575607930019
24,2,1e-05,10,1,0.020012880634898558,0.018049243080895394,6.6795374900102615,1014.0011824889953
25,2,1e-05,10,1,0.01995988528156637,0.01804494729731232,6.679709419608116,996.9912421990011
26,2,1e-05,10,1,0.019728031661361455,0.018048930738586932,6.681355595588684,1001.9162562429992
27,2,1e-05,10,1,0.019328565350295895,0.01805489938124083,6.680957645177841,992.5675155529898
28,2,1e-05,10,1,0.019885325159590978,0.018074172403430566,6.693663835525513,1009.1954723689996
29,2,1e-05,10,1,0.020383913159115703,0.018088329903548583,6.7036007940769196,1022.5394318729959
30,2,1e-05,10,1,0.020870261451500095,0.01804436932434328,6.6832814663648605,1012.6890684770042
31,2,1e-05,10,1,0.02018019689931574,0.018057026580208912,6.703283652663231,1000.5376502059953
32,2,1e-05,10,1,0.01942989782979473,0.018050823564408347,6.693737104535103,1001.6608697650081
33,2,1e-05,10,1,0.020490152700047972,0.018015961773926392,6.660206541419029,999.7940176150005
34,2,1e-05,10,1,0.020209927901498274,0.01806422765366733,6.675631299614906,1009.0651949739986
35,2,1e-05,10,1,0.01957213340374904,0.01800337605527602,6.655251562595367,1008.6759537790058
36,2,1e-05,10,1,0.01957688470187987,0.018064652365865186,6.67145374417305,1006.9242140440037
37,2,1e-05,10,1,0.020157406558720475,0.018051772291073576,6.684314027428627,995.6788972229988
38,2,1e-05,10,1,0.019201917214812632,0.018062566523440182,6.687346026301384,1003.4599181770027
39,2,1e-05,10,1,0.019445902255610523,0.018048649129923433,6.667605176568031,1018.4503636399895
40,2,1e-05,10,1,0.020110106212683977,0.018077918648486957,6.672978445887566,1025.4293292479997
41,2,1e-05,10,1,0.019239087278644245,0.018153960088966414,6.7107459753751755,993.6412696960033
42,2,1e-05,10,1,0.019256821395749718,0.018033461063168943,6.676894769072533,1013.9254486400168
43,2,1e-05,10,1,0.020096613379179413,0.018113704456482083,6.716082215309143,1001.8301860349893
44,2,1e-05,10,1,0.02066007527944624,0.018040693743387237,6.684677854180336,1009.619444987009
45,2,1e-05,10,1,0.019204677088966227,0.018043310119537637,6.678052946925163,1003.6137989269919
46,2,1e-05,10,1,0.01978885431208799,0.018041615112451836,6.670453771948814,1010.9393941939925
47,2,1e-05,10,1,0.019795346094502342,0.018036449939245358,6.670748651027679,1008.3455804299738
48,2,1e-05,10,1,0.02028607452590751,0.018078057939419523,6.6899279952049255,1016.2331516740087
49,2,1e-05,10,1,0.019834200436106095,0.01811235398054123,6.716869309544563,1010.4959788269771
50,2,1e-05,10,1,0.018856685501961117,0.01807811186881736,6.7005914747715,1008.960015040997
51,2,1e-05,10,1,0.019213000148471094,0.018067454278934747,6.7052497416734695,1002.5355465399916
52,2,1e-05,10,1,0.02010881995034014,0.018057958455756307,6.708054453134537,1012.5583548980067
53,2,1e-05,10,1,0.019688591317265716,0.018155930476495996,6.74490761756897,1003.4768933030136
54,2,1e-05,10,1,0.01954240806432616,0.018087165226461366,6.715712532401085,1002.8445961550169
