epoch,phase,lr,batch_size,micro_batch_size,train_loss,val_loss,val_rmsae_deg,epoch_time_s
1,2,1e-05,10,1,0.2658813374674218,0.17211830033920705,22.64991122484207,1021.5779437229503
2,2,1e-05,10,1,0.1299777131432142,0.08654605271294713,19.039489805698395,1019.5748205659911
3,2,1e-05,10,1,0.07696369881303901,0.05794883565977216,15.33395367860794,1020.2608964609681
4,2,1e-05,10,1,0.0541346245787592,0.04597296396968886,14.491723507642746,1026.9273362889653
5,2,1e-05,10,1,0.04745790908734004,0.041245127795264125,13.871331498026848,1028.1673229460139
6,2,1e-05,10,1,0.04247083299689823,0.03800738137215376,13.345818415284157,1011.7102710990002
7,2,1e-05,10,1,0.039767124631211286,0.03595422406215221,12.973565235733986,1017.1580113590462
8,2,1e-05,10,1,0.03876413882542879,0.03436129697365686,12.629277721047401,1029.1797631960362
9,2,1e-05,10,1,0.037170146316544625,0.033288864651694894,12.395945891737938,1030.8450778209371
10,2,1e-05,10,1,0.03783914144349913,0.032460659567732364,12.111590087413788,1024.5079786680872
11,2,1e-05,10,1,0.035829110994425595,0.0318169824895449,11.913060918450356,1024.9758909730008
12,2,1e-05,10,1,0.03546631884816875,0.031248841260094196,11.76654900610447,1026.255828866968
13,2,1e-05,10,1,0.035238598306209616,0.030812016921117902,11.529785558581352,1020.6958797109546
14,2,1e-05,10,1,0.033919703411177185,0.030445609882008284,11.451578736305237,1013.313039629953
15,2,1e-05,10,1,0.03349695936896098,0.030087472172454,11.178861126303673,1021.4111771039898
16,2,1e-05,10,1,0.03322113905993537,0.029805687547195703,11.164334669709206,1022.1366568889935
17,2,1e-05,10,1,0.03432497898291828,0.029398029466392472,10.870763808488846,1033.9877108240034
18,2,1e-05,10,1,0.033089736537036736,0.02917603397509083,10.775576144456863,1014.4565087469527
19,2,1e-05,10,1,0.03228472860323058,0.02908450478571467,10.75444607436657,1024.7910657259636
20,2,1e-05,10,1,0.03254316680642784,0.028938251896761358,10.505027309060097,1028.888500222005
