epoch,phase,lr,batch_size,micro_batch_size,train_loss,val_loss,val_rmsae_deg,epoch_time_s
43,2,1e-05,10,1,0.02628039708918231,0.02438961062580347,7.6303416937589645,965.8362385479268
44,2,1e-05,10,1,0.026581168302104004,0.024334784859092906,7.6439133286476135,971.9918892690912
45,2,1e-05,10,1,0.025514351492190463,0.024408558412687853,7.613108217716217,966.0566959299613
46,2,1e-05,10,1,0.025901530870897138,0.02434538403758779,7.601334035396576,972.9435790050775
47,2,1e-05,10,1,0.026219056806184797,0.024357172020245343,7.593277096748352,970.687917864183
48,2,1e-05,10,1,0.02573556627632461,0.02429594361456111,7.633156791329384,978.7010999049526
49,2,1e-05,10,1,0.025946201452523725,0.024407580262050033,7.566774383187294,975.54645104683
50,2,1e-05,10,1,0.025261414172048243,0.024343213066458702,7.688675791025162,973.711391007062
51,2,1e-05,10,1,0.025679357275048383,0.024341121868928894,7.449812412261963,967.670190860983
52,2,1e-05,10,1,0.026120855679942503,0.024278767028590664,7.6239877343177795,980.2632184319664
53,2,1e-05,10,1,0.02542801035456678,0.024326458398718387,7.596000149846077,969.2984123749193
54,2,1e-05,10,1,0.025675066670355125,0.02436933116405271,7.628452107310295,970.4129420840181
55,2,1e-05,10,1,0.02502619656933169,0.024382766423514113,7.653500407934189,961.5892375698313
56,2,1e-05,10,1,0.02634631192200204,0.02439372451044619,7.594305008649826,976.916542542167
57,2,1e-05,10,1,0.025563502900748172,0.024336922157090157,7.643523752689362,963.8692592750303
58,2,1e-05,10,1,0.02599816034651465,0.024380473274504766,7.70387689769268,975.9005616640206
59,2,1e-05,10,1,0.026075724464578506,0.0242888959182892,7.727970078587532,979.3245182270184
60,2,1e-05,10,1,0.026388238007441545,0.024279196601128206,7.6823882311582565,978.1784207441378
61,2,1e-05,10,1,0.025932289538984625,0.024326444254256785,7.585292860865593,977.5230218861252
62,2,1e-05,10,1,0.02569863165004386,0.024272782990010455,7.631714999675751,970.9363667031284
63,2,1e-05,10,1,0.02648182041210751,0.02428281184984371,7.514511898159981,981.5320649049245
64,2,1e-05,10,1,0.026825930424926116,0.024299788026837632,7.4909254759550095,976.6317157270387
65,2,1e-05,10,1,0.02621808798553852,0.024320466705830768,7.548314273357391,978.545623825863
66,2,1e-05,10,1,0.0257550166760627,0.02426182132330723,7.6127734035253525,972.0268701568712
67,2,1e-05,10,1,0.025490834501882394,0.024210837407736108,7.562399506568909,977.3183511800598
