epoch,phase,lr,batch_size,micro_batch_size,train_loss,val_loss,val_rmsae_deg,epoch_time_s
46,2,1e-05,10,1,0.02568698070752315,0.02453750910353847,8.105832368135452,948.0304281469944
47,2,1e-05,10,1,0.02601928163606387,0.024570837151259184,8.105483338236809,946.1755652400025
48,2,1e-05,10,1,0.02541698518758401,0.024636176036437973,8.26630325615406,951.659628207999
49,2,1e-05,10,1,0.025837119517481733,0.024570335692260414,8.110782235860825,947.8589787570018
50,2,1e-05,10,1,0.02514452531010422,0.024589625361841172,8.158931389451027,946.103560745003
51,2,1e-05,10,1,0.025465535754576708,0.024509493756340817,7.980461075901985,939.2390694919959
52,2,1e-05,10,1,0.02569834218861965,0.024575292016379535,8.134465798735619,950.9795690550018
53,2,1e-05,10,1,0.02522561905475763,0.024590353423263878,8.181025177240372,941.6451430529996
54,2,1e-05,10,1,0.025379521146607704,0.024541706952732056,8.003367736935616,941.2743142890031
55,2,1e-05,10,1,0.0247997362835285,0.02457633151789196,8.14201557636261,932.7125488319944
56,2,1e-05,10,1,0.026063535359298062,0.02456894554779865,8.107495158910751,949.6944807070031
57,2,1e-05,10,1,0.02530024012980553,0.024516878300346434,8.165780007839203,935.9421975009973
58,2,1e-05,10,1,0.025665489896240398,0.02453885693103075,8.14935302734375,948.7428486930003
59,2,1e-05,10,1,0.025625698188813325,0.024476482678437606,8.206260457634926,949.9797981169977
60,2,1e-05,10,1,0.026167114556599886,0.02454410382779315,8.079102411866188,950.573343242002
61,2,1e-05,10,1,0.0256308662187722,0.024477567116264254,8.035281211137772,951.3834630180063
62,2,1e-05,10,1,0.02539606007277711,0.024518856109352782,8.138164937496185,943.3314489870027
63,2,1e-05,10,1,0.026395834281913236,0.024451963166939095,8.002726435661316,952.6618740580016
64,2,1e-05,10,1,0.026548920340963407,0.02442569166305475,7.937235429883003,951.657656632
65,2,1e-05,10,1,0.025806390365155845,0.024517628189641982,7.973220944404602,951.9581944460006
66,2,1e-05,10,1,0.025389842493220783,0.024499160703271627,8.069067567586899,944.1696964829898
67,2,1e-05,10,1,0.02522591160626238,0.024505126115400344,8.178644478321075,948.1964256229985
