nohup: 忽略输入

  0%|          | 0/585 [00:00<?, ?it/s]
Epoch 1:   0%|          | 0/585 [00:00<?, ?it/s]
Epoch 1:   3%|2         | 15/585 [00:12<07:03,  1.34it/s, loss=0.333]
Epoch 1:   3%|2         | 16/585 [00:12<06:42,  1.41it/s, loss=0.333]
Epoch 1:   3%|2         | 16/585 [00:12<06:42,  1.41it/s, loss=0.333]
Epoch 1:   3%|2         | 16/585 [00:13<06:42,  1.41it/s, loss=0.333]
Epoch 1:   3%|2         | 17/585 [00:13<06:20,  1.49it/s, loss=0.333]
Epoch 1:   3%|2         | 17/585 [00:13<06:20,  1.49it/s, loss=0.333]
Epoch 1:   3%|2         | 17/585 [00:13<06:20,  1.49it/s, loss=0.333]
Epoch 1:   3%|3         | 18/585 [00:13<06:00,  1.57it/s, loss=0.333]
Epoch 1:   3%|3         | 18/585 [00:13<06:00,  1.57it/s, loss=0.333]
Epoch 1:   3%|3         | 18/585 [00:14<06:00,  1.57it/s, loss=0.333]
Epoch 1:   3%|3         | 19/585 [00:14<06:19,  1.49it/s, loss=0.333]
Epoch 1:   3%|3         | 19/585 [00:14<06:19,  1.49it/s, loss=0.333]
Epoch 1:   3%|3         | 19/585 [00:15<06:19,  1.49it/s, loss=0.332]
Epoch 1:   3%|3         | 20/585 [00:15<06:03,  1.55it/s, loss=0.332]
Epoch 1:   3%|3         | 20/585 [00:15<06:03,  1.55it/s, loss=0.332]
Epoch 1:   3%|3         | 20/585 [00:15<06:03,  1.55it/s, loss=0.332]
Epoch 1:   4%|3         | 21/585 [00:15<05:58,  1.57it/s, loss=0.332]
Epoch 1:   4%|3         | 21/585 [00:15<05:58,  1.57it/s, loss=0.332]
Epoch 1:   4%|3         | 21/585 [00:16<05:58,  1.57it/s, loss=0.332]
Epoch 1:   4%|3         | 22/585 [00:16<06:23,  1.47it/s, loss=0.332]
Epoch 1:   4%|3         | 22/585 [00:16<06:23,  1.47it/s, loss=0.332]
Epoch 1:   4%|3         | 22/585 [00:17<06:23,  1.47it/s, loss=0.332]
Epoch 1:   4%|3         | 23/585 [00:17<06:25,  1.46it/s, loss=0.332]
Epoch 1:   4%|3         | 23/585 [00:17<06:25,  1.46it/s, loss=0.332]
Epoch 1:   4%|3         | 23/585 [00:17<06:25,  1.46it/s, loss=0.332]
Epoch 1:   4%|4         | 24/585 [00:17<06:04,  1.54it/s, loss=0.332]
Epoch 1:   4%|4         | 24/585 [00:17<06:04,  1.54it/s, loss=0.332]
Epoch 1:   4%|4         | 24/585 [00:18<06:04,  1.54it/s, loss=0.332]
Epoch 1:   4%|4         | 25/585 [00:18<06:32,  1.43it/s, loss=0.332]
Epoch 1:   4%|4         | 25/585 [00:18<06:32,  1.43it/s, loss=0.332]
Epoch 1:   4%|4         | 25/585 [00:19<06:32,  1.43it/s, loss=0.332]
Epoch 1:   4%|4         | 26/585 [00:19<06:16,  1.48it/s, loss=0.332]
Epoch 1:   4%|4         | 26/585 [00:19<06:16,  1.48it/s, loss=0.332]
Epoch 1:   4%|4         | 26/585 [00:20<06:16,  1.48it/s, loss=0.331]
Epoch 1:   5%|4         | 27/585 [00:20<06:09,  1.51it/s, loss=0.331]
Epoch 1:   5%|4         | 27/585 [00:20<06:09,  1.51it/s, loss=0.331]
Epoch 1:   5%|4         | 27/585 [00:20<06:09,  1.51it/s, loss=0.331]
Epoch 1:   5%|4         | 28/585 [00:20<06:04,  1.53it/s, loss=0.331]
Epoch 1:   5%|4         | 28/585 [00:20<06:04,  1.53it/s, loss=0.331]
Epoch 1:   5%|4         | 28/585 [00:21<06:04,  1.53it/s, loss=0.331]
Epoch 1:   5%|4         | 29/585 [00:21<06:54,  1.34it/s, loss=0.331]
Epoch 1:   5%|4         | 29/585 [00:21<06:54,  1.34it/s, loss=0.331]
Epoch 1:   5%|4         | 29/585 [00:22<06:54,  1.34it/s, loss=0.331]
Epoch 1:   5%|5         | 30/585 [00:22<06:49,  1.35it/s, loss=0.331]
Epoch 1:   5%|5         | 30/585 [00:22<06:49,  1.35it/s, loss=0.331]
Epoch 1:   5%|5         | 30/585 [00:22<06:49,  1.35it/s, loss=0.331]
Epoch 1:   5%|5         | 31/585 [00:22<06:18,  1.47it/s, loss=0.331]
Epoch 1:   5%|5         | 31/585 [00:22<06:18,  1.47it/s, loss=0.331]
Epoch 1:   5%|5         | 31/585 [00:23<06:18,  1.47it/s, loss=0.331]
Epoch 1:   5%|5         | 32/585 [00:23<06:29,  1.42it/s, loss=0.331]
Epoch 1:   5%|5         | 32/585 [00:23<06:29,  1.42it/s, loss=0.331]
Epoch 1:   5%|5         | 32/585 [00:24<06:29,  1.42it/s, loss=0.331]
Epoch 1:   6%|5         | 33/585 [00:24<06:07,  1.50it/s, loss=0.331]
Epoch 1:   6%|5         | 33/585 [00:24<06:07,  1.50it/s, loss=0.331]
Epoch 1:   6%|5         | 33/585 [00:24<06:07,  1.50it/s, loss=0.33] 
Epoch 1:   6%|5         | 34/585 [00:24<05:57,  1.54it/s, loss=0.33]
Epoch 1:   6%|5         | 34/585 [00:24<05:57,  1.54it/s, loss=0.33]
Epoch 1:   6%|5         | 34/585 [00:25<05:57,  1.54it/s, loss=0.33]
Epoch 1:   6%|5         | 35/585 [00:25<05:49,  1.57it/s, loss=0.33]
Epoch 1:   6%|5         | 35/585 [00:25<05:49,  1.57it/s, loss=0.33]
Epoch 1:   6%|5         | 35/585 [00:26<05:49,  1.57it/s, loss=0.33]
Epoch 1:   6%|6         | 36/585 [00:26<05:58,  1.53it/s, loss=0.33]
Epoch 1:   6%|6         | 36/585 [00:26<05:58,  1.53it/s, loss=0.33]
Epoch 1:   6%|6         | 36/585 [00:26<05:58,  1.53it/s, loss=0.33]
Epoch 1:   6%|6         | 37/585 [00:26<05:41,  1.61it/s, loss=0.33]
Epoch 1:   6%|6         | 37/585 [00:26<05:41,  1.61it/s, loss=0.33]
Epoch 1:   6%|6         | 37/585 [00:27<05:41,  1.61it/s, loss=0.33]
Epoch 1:   6%|6         | 38/585 [00:27<06:57,  1.31it/s, loss=0.33]
Epoch 1:   6%|6         | 38/585 [00:27<06:57,  1.31it/s, loss=0.33]
Epoch 1:   6%|6         | 38/585 [00:28<06:57,  1.31it/s, loss=0.33]
Epoch 1:   7%|6         | 39/585 [00:28<06:28,  1.40it/s, loss=0.33]
Epoch 1:   7%|6         | 39/585 [00:28<06:28,  1.40it/s, loss=0.33]
Epoch 1:   7%|6         | 39/585 [00:28<06:28,  1.40it/s, loss=0.329]
Epoch 1:   7%|6         | 40/585 [00:28<06:08,  1.48it/s, loss=0.329]
Epoch 1:   7%|6         | 40/585 [00:28<06:08,  1.48it/s, loss=0.329]
Epoch 1:   7%|6         | 40/585 [00:29<06:08,  1.48it/s, loss=0.329]
Epoch 1:   7%|7         | 41/585 [00:29<06:23,  1.42it/s, loss=0.329]
Epoch 1:   7%|7         | 41/585 [00:29<06:23,  1.42it/s, loss=0.329]
Epoch 1:   7%|7         | 41/585 [00:30<06:23,  1.42it/s, loss=0.329]
Epoch 1:   7%|7         | 42/585 [00:30<06:33,  1.38it/s, loss=0.329]
Epoch 1:   7%|7         | 42/585 [00:30<06:33,  1.38it/s, loss=0.329]
Epoch 1:   7%|7         | 42/585 [00:31<06:33,  1.38it/s, loss=0.329]
Epoch 1:   7%|7         | 43/585 [00:31<06:09,  1.47it/s, loss=0.329]
Epoch 1:   7%|7         | 43/585 [00:31<06:09,  1.47it/s, loss=0.329]
Epoch 1:   7%|7         | 43/585 [00:31<06:09,  1.47it/s, loss=0.328]
Epoch 1:   8%|7         | 44/585 [00:31<05:51,  1.54it/s, loss=0.328]
Epoch 1:   8%|7         | 44/585 [00:31<05:51,  1.54it/s, loss=0.328]
Epoch 1:   8%|7         | 44/585 [00:32<05:51,  1.54it/s, loss=0.328]
Epoch 1:   8%|7         | 45/585 [00:32<05:52,  1.53it/s, loss=0.328]
Epoch 1:   8%|7         | 45/585 [00:32<05:52,  1.53it/s, loss=0.328]
Epoch 1:   8%|7         | 45/585 [00:33<05:52,  1.53it/s, loss=0.328]
Epoch 1:   8%|7         | 46/585 [00:33<06:08,  1.46it/s, loss=0.328]
Epoch 1:   8%|7         | 46/585 [00:33<06:08,  1.46it/s, loss=0.328]
Epoch 1:   8%|7         | 46/585 [00:33<06:08,  1.46it/s, loss=0.328]
Epoch 1:   8%|8         | 47/585 [00:33<06:15,  1.43it/s, loss=0.328]
Epoch 1:   8%|8         | 47/585 [00:33<06:15,  1.43it/s, loss=0.328]
Epoch 1:   8%|8         | 47/585 [00:34<06:15,  1.43it/s, loss=0.328]
Epoch 1:   8%|8         | 48/585 [00:34<06:08,  1.46it/s, loss=0.328]
Epoch 1:   8%|8         | 48/585 [00:34<06:08,  1.46it/s, loss=0.328]
Epoch 1:   8%|8         | 48/585 [00:35<06:08,  1.46it/s, loss=0.328]
Epoch 1:   8%|8         | 49/585 [00:35<06:06,  1.46it/s, loss=0.328]
Epoch 1:   8%|8         | 49/585 [00:35<06:06,  1.46it/s, loss=0.328]
Epoch 1:   8%|8         | 49/585 [00:35<06:06,  1.46it/s, loss=0.327]
Epoch 1:   9%|8         | 50/585 [00:35<05:45,  1.55it/s, loss=0.327]
Epoch 1:   9%|8         | 50/585 [00:35<05:45,  1.55it/s, loss=0.327]
Epoch 1:   9%|8         | 50/585 [00:36<05:45,  1.55it/s, loss=0.327]
Epoch 1:   9%|8         | 51/585 [00:36<05:45,  1.54it/s, loss=0.327]
Epoch 1:   9%|8         | 51/585 [00:36<05:45,  1.54it/s, loss=0.327]
Epoch 1:   9%|8         | 51/585 [00:37<05:45,  1.54it/s, loss=0.327]
Epoch 1:   9%|8         | 52/585 [00:37<06:02,  1.47it/s, loss=0.327]
Epoch 1:   9%|8         | 52/585 [00:37<06:02,  1.47it/s, loss=0.327]
Epoch 1:   9%|8         | 52/585 [00:37<06:02,  1.47it/s, loss=0.327]
Epoch 1:   9%|9         | 53/585 [00:37<05:43,  1.55it/s, loss=0.327]
Epoch 1:   9%|9         | 53/585 [00:37<05:43,  1.55it/s, loss=0.327]
Epoch 1:   9%|9         | 53/585 [00:38<05:43,  1.55it/s, loss=0.326]
Epoch 1:   9%|9         | 54/585 [00:38<05:32,  1.60it/s, loss=0.326]
Epoch 1:   9%|9         | 54/585 [00:38<05:32,  1.60it/s, loss=0.326]
Epoch 1:   9%|9         | 54/585 [00:38<05:32,  1.60it/s, loss=0.326]
Epoch 1:   9%|9         | 55/585 [00:38<05:38,  1.57it/s, loss=0.326]
Epoch 1:   9%|9         | 55/585 [00:38<05:38,  1.57it/s, loss=0.326]
Epoch 1:   9%|9         | 55/585 [00:39<05:38,  1.57it/s, loss=0.325]
Epoch 1:  10%|9         | 56/585 [00:39<05:29,  1.61it/s, loss=0.325]
Epoch 1:  10%|9         | 56/585 [00:39<05:29,  1.61it/s, loss=0.325]
Epoch 1:  10%|9         | 56/585 [00:40<05:29,  1.61it/s, loss=0.325]
Epoch 1:  10%|9         | 57/585 [00:40<06:02,  1.46it/s, loss=0.325]
Epoch 1:  10%|9         | 57/585 [00:40<06:02,  1.46it/s, loss=0.325]
Epoch 1:  10%|9         | 57/585 [00:40<06:02,  1.46it/s, loss=0.325]
Epoch 1:  10%|9         | 58/585 [00:40<05:45,  1.53it/s, loss=0.325]
Epoch 1:  10%|9         | 58/585 [00:40<05:45,  1.53it/s, loss=0.325]
Epoch 1:  10%|9         | 58/585 [00:41<05:45,  1.53it/s, loss=0.325]
Epoch 1:  10%|#         | 59/585 [00:41<05:43,  1.53it/s, loss=0.325]
Epoch 1:  10%|#         | 59/585 [00:41<05:43,  1.53it/s, loss=0.325]
Epoch 1:  10%|#         | 59/585 [00:42<05:43,  1.53it/s, loss=0.324]
Epoch 1:  10%|#         | 60/585 [00:42<05:40,  1.54it/s, loss=0.324]
Epoch 1:  10%|#         | 60/585 [00:42<05:40,  1.54it/s, loss=0.324]
Epoch 1:  10%|#         | 60/585 [00:42<05:40,  1.54it/s, loss=0.323]
Epoch 1:  10%|#         | 61/585 [00:42<05:30,  1.59it/s, loss=0.323]
Epoch 1:  10%|#         | 61/585 [00:42<05:30,  1.59it/s, loss=0.323]
Epoch 1:  10%|#         | 61/585 [00:43<05:30,  1.59it/s, loss=0.323]
Epoch 1:  11%|#         | 62/585 [00:43<05:34,  1.56it/s, loss=0.323]
Epoch 1:  11%|#         | 62/585 [00:43<05:34,  1.56it/s, loss=0.323]
Epoch 1:  11%|#         | 62/585 [00:44<05:34,  1.56it/s, loss=0.323]
Epoch 1:  11%|#         | 63/585 [00:44<05:30,  1.58it/s, loss=0.323]
Epoch 1:  11%|#         | 63/585 [00:44<05:30,  1.58it/s, loss=0.323]
Epoch 1:  11%|#         | 63/585 [00:44<05:30,  1.58it/s, loss=0.323]
Epoch 1:  11%|#         | 64/585 [00:44<05:33,  1.56it/s, loss=0.323]
Epoch 1:  11%|#         | 64/585 [00:44<05:33,  1.56it/s, loss=0.323]
Epoch 1:  11%|#         | 64/585 [00:46<05:33,  1.56it/s, loss=0.323]
Epoch 1:  11%|#1        | 65/585 [00:46<07:20,  1.18it/s, loss=0.323]
Epoch 1:  11%|#1        | 65/585 [00:46<07:20,  1.18it/s, loss=0.323]
Epoch 1:  11%|#1        | 65/585 [00:46<07:20,  1.18it/s, loss=0.323]
Epoch 1:  11%|#1        | 66/585 [00:46<06:33,  1.32it/s, loss=0.323]
Epoch 1:  11%|#1        | 66/585 [00:46<06:33,  1.32it/s, loss=0.323]
Epoch 1:  11%|#1        | 66/585 [00:47<06:33,  1.32it/s, loss=0.322]
Epoch 1:  11%|#1        | 67/585 [00:47<06:03,  1.43it/s, loss=0.322]
Epoch 1:  11%|#1        | 67/585 [00:47<06:03,  1.43it/s, loss=0.322]
Epoch 1:  11%|#1        | 67/585 [00:47<06:03,  1.43it/s, loss=0.322]
Epoch 1:  12%|#1        | 68/585 [00:47<06:18,  1.36it/s, loss=0.322]
Epoch 1:  12%|#1        | 68/585 [00:47<06:18,  1.36it/s, loss=0.322]
Epoch 1:  12%|#1        | 68/585 [00:48<06:18,  1.36it/s, loss=0.322]
Epoch 1:  12%|#1        | 69/585 [00:48<06:35,  1.30it/s, loss=0.322]
Epoch 1:  12%|#1        | 69/585 [00:48<06:35,  1.30it/s, loss=0.322]
Epoch 1:  12%|#1        | 69/585 [00:49<06:35,  1.30it/s, loss=0.322]
Epoch 1:  12%|#1        | 70/585 [00:49<06:05,  1.41it/s, loss=0.322]
Epoch 1:  12%|#1        | 70/585 [00:49<06:05,  1.41it/s, loss=0.322]
Epoch 1:  12%|#1        | 70/585 [00:50<06:05,  1.41it/s, loss=0.322]
Epoch 1:  12%|#2        | 71/585 [00:50<06:24,  1.34it/s, loss=0.322]
Epoch 1:  12%|#2        | 71/585 [00:50<06:24,  1.34it/s, loss=0.322]
Epoch 1:  12%|#2        | 71/585 [00:51<06:24,  1.34it/s, loss=0.322]
Epoch 1:  12%|#2        | 72/585 [00:51<06:58,  1.22it/s, loss=0.322]
Epoch 1:  12%|#2        | 72/585 [00:51<06:58,  1.22it/s, loss=0.322]
Epoch 1:  12%|#2        | 72/585 [00:51<06:58,  1.22it/s, loss=0.321]
Epoch 1:  12%|#2        | 73/585 [00:51<06:39,  1.28it/s, loss=0.321]
Epoch 1:  12%|#2        | 73/585 [00:51<06:39,  1.28it/s, loss=0.321]
Epoch 1:  12%|#2        | 73/585 [00:52<06:39,  1.28it/s, loss=0.321]
Epoch 1:  13%|#2        | 74/585 [00:52<06:04,  1.40it/s, loss=0.321]
Epoch 1:  13%|#2        | 74/585 [00:52<06:04,  1.40it/s, loss=0.321]
Epoch 1:  13%|#2        | 74/585 [00:53<06:04,  1.40it/s, loss=0.321]
Epoch 1:  13%|#2        | 75/585 [00:53<05:47,  1.47it/s, loss=0.321]
Epoch 1:  13%|#2        | 75/585 [00:53<05:47,  1.47it/s, loss=0.321]
Epoch 1:  13%|#2        | 75/585 [00:53<05:47,  1.47it/s, loss=0.321]
Epoch 1:  13%|#2        | 76/585 [00:53<06:17,  1.35it/s, loss=0.321]
Epoch 1:  13%|#2        | 76/585 [00:53<06:17,  1.35it/s, loss=0.321]
Epoch 1:  13%|#2        | 76/585 [00:54<06:17,  1.35it/s, loss=0.321]
Epoch 1:  13%|#3        | 77/585 [00:54<06:19,  1.34it/s, loss=0.321]
Epoch 1:  13%|#3        | 77/585 [00:54<06:19,  1.34it/s, loss=0.321]
Epoch 1:  13%|#3        | 77/585 [00:55<06:19,  1.34it/s, loss=0.32] 
Epoch 1:  13%|#3        | 78/585 [00:55<05:58,  1.42it/s, loss=0.32]
Epoch 1:  13%|#3        | 78/585 [00:55<05:58,  1.42it/s, loss=0.32]
Epoch 1:  13%|#3        | 78/585 [00:56<05:58,  1.42it/s, loss=0.32]
Epoch 1:  14%|#3        | 79/585 [00:56<06:53,  1.22it/s, loss=0.32]
Epoch 1:  14%|#3        | 79/585 [00:56<06:53,  1.22it/s, loss=0.32]
Epoch 1:  14%|#3        | 79/585 [00:56<06:53,  1.22it/s, loss=0.32]
Epoch 1:  14%|#3        | 80/585 [00:56<06:18,  1.33it/s, loss=0.32]
Epoch 1:  14%|#3        | 80/585 [00:56<06:18,  1.33it/s, loss=0.32]
Epoch 1:  14%|#3        | 80/585 [00:57<06:18,  1.33it/s, loss=0.32]
Epoch 1:  14%|#3        | 81/585 [00:57<06:15,  1.34it/s, loss=0.32]
Epoch 1:  14%|#3        | 81/585 [00:57<06:15,  1.34it/s, loss=0.32]
Epoch 1:  14%|#3        | 81/585 [00:58<06:15,  1.34it/s, loss=0.32]
Epoch 1:  14%|#4        | 82/585 [00:58<05:50,  1.43it/s, loss=0.32]
Epoch 1:  14%|#4        | 82/585 [00:58<05:50,  1.43it/s, loss=0.32]
Epoch 1:  14%|#4        | 82/585 [00:59<05:50,  1.43it/s, loss=0.32]
Epoch 1:  14%|#4        | 83/585 [00:59<06:05,  1.37it/s, loss=0.32]
Epoch 1:  14%|#4        | 83/585 [00:59<06:05,  1.37it/s, loss=0.32]
Epoch 1:  14%|#4        | 83/585 [01:00<06:05,  1.37it/s, loss=0.32]
Epoch 1:  14%|#4        | 84/585 [01:00<06:46,  1.23it/s, loss=0.32]
Epoch 1:  14%|#4        | 84/585 [01:00<06:46,  1.23it/s, loss=0.32]
Epoch 1:  14%|#4        | 84/585 [01:00<06:46,  1.23it/s, loss=0.32]
Epoch 1:  15%|#4        | 85/585 [01:00<06:08,  1.36it/s, loss=0.32]
Epoch 1:  15%|#4        | 85/585 [01:00<06:08,  1.36it/s, loss=0.32]
Epoch 1:  15%|#4        | 85/585 [01:01<06:08,  1.36it/s, loss=0.32]
Epoch 1:  15%|#4        | 86/585 [01:01<05:50,  1.42it/s, loss=0.32]
Epoch 1:  15%|#4        | 86/585 [01:01<05:50,  1.42it/s, loss=0.32]
Epoch 1:  15%|#4        | 86/585 [01:01<05:50,  1.42it/s, loss=0.32]
Epoch 1:  15%|#4        | 87/585 [01:01<05:29,  1.51it/s, loss=0.32]
Epoch 1:  15%|#4        | 87/585 [01:01<05:29,  1.51it/s, loss=0.32]
Epoch 1:  15%|#4        | 87/585 [01:02<05:29,  1.51it/s, loss=0.32]
Epoch 1:  15%|#5        | 88/585 [01:02<05:32,  1.50it/s, loss=0.32]
Epoch 1:  15%|#5        | 88/585 [01:02<05:32,  1.50it/s, loss=0.32]
Epoch 1:  15%|#5        | 88/585 [01:03<05:32,  1.50it/s, loss=0.32]
Epoch 1:  15%|#5        | 89/585 [01:03<05:17,  1.56it/s, loss=0.32]
Epoch 1:  15%|#5        | 89/585 [01:03<05:17,  1.56it/s, loss=0.32]
Epoch 1:  15%|#5        | 89/585 [01:03<05:17,  1.56it/s, loss=0.32]
Epoch 1:  15%|#5        | 90/585 [01:03<05:08,  1.61it/s, loss=0.32]
Epoch 1:  15%|#5        | 90/585 [01:03<05:08,  1.61it/s, loss=0.32]
Epoch 1:  15%|#5        | 90/585 [01:04<05:08,  1.61it/s, loss=0.319]
Epoch 1:  16%|#5        | 91/585 [01:04<05:52,  1.40it/s, loss=0.319]
Epoch 1:  16%|#5        | 91/585 [01:04<05:52,  1.40it/s, loss=0.319]
Epoch 1:  16%|#5        | 91/585 [01:05<05:52,  1.40it/s, loss=0.319]
Epoch 1:  16%|#5        | 92/585 [01:05<05:48,  1.41it/s, loss=0.319]
Epoch 1:  16%|#5        | 92/585 [01:05<05:48,  1.41it/s, loss=0.319]
Epoch 1:  16%|#5        | 92/585 [01:05<05:48,  1.41it/s, loss=0.319]
Epoch 1:  16%|#5        | 93/585 [01:05<05:31,  1.49it/s, loss=0.319]
Epoch 1:  16%|#5        | 93/585 [01:05<05:31,  1.49it/s, loss=0.319]
Epoch 1:  16%|#5        | 93/585 [01:06<05:31,  1.49it/s, loss=0.319]
Epoch 1:  16%|#6        | 94/585 [01:06<06:05,  1.34it/s, loss=0.319]
Epoch 1:  16%|#6        | 94/585 [01:06<06:05,  1.34it/s, loss=0.319]
Epoch 1:  16%|#6        | 94/585 [01:07<06:05,  1.34it/s, loss=0.318]
Epoch 1:  16%|#6        | 95/585 [01:07<05:47,  1.41it/s, loss=0.318]
Epoch 1:  16%|#6        | 95/585 [01:07<05:47,  1.41it/s, loss=0.318]
Epoch 1:  16%|#6        | 95/585 [01:08<05:47,  1.41it/s, loss=0.318]
Epoch 1:  16%|#6        | 96/585 [01:08<05:28,  1.49it/s, loss=0.318]
Epoch 1:  16%|#6        | 96/585 [01:08<05:28,  1.49it/s, loss=0.318]
Epoch 1:  16%|#6        | 96/585 [01:08<05:28,  1.49it/s, loss=0.317]
Epoch 1:  17%|#6        | 97/585 [01:08<05:11,  1.56it/s, loss=0.317]
Epoch 1:  17%|#6        | 97/585 [01:08<05:11,  1.56it/s, loss=0.317]
Epoch 1:  17%|#6        | 97/585 [01:09<05:11,  1.56it/s, loss=0.317]
Epoch 1:  17%|#6        | 98/585 [01:09<05:01,  1.61it/s, loss=0.317]
Epoch 1:  17%|#6        | 98/585 [01:09<05:01,  1.61it/s, loss=0.317]
Epoch 1:  17%|#6        | 98/585 [01:10<05:01,  1.61it/s, loss=0.317]
Epoch 1:  17%|#6        | 99/585 [01:10<06:00,  1.35it/s, loss=0.317]
Epoch 1:  17%|#6        | 99/585 [01:10<06:00,  1.35it/s, loss=0.317]
Epoch 1:  17%|#6        | 99/585 [01:10<06:00,  1.35it/s, loss=0.317]
Epoch 1:  17%|#7        | 100/585 [01:10<05:39,  1.43it/s, loss=0.317]
Epoch 1:  17%|#7        | 100/585 [01:10<05:39,  1.43it/s, loss=0.317]
Epoch 1:  17%|#7        | 100/585 [01:11<05:39,  1.43it/s, loss=0.316]
Epoch 1:  17%|#7        | 101/585 [01:11<05:23,  1.49it/s, loss=0.316]
Epoch 1:  17%|#7        | 101/585 [01:11<05:23,  1.49it/s, loss=0.316]
Epoch 1:  17%|#7        | 101/585 [01:11<05:23,  1.49it/s, loss=0.316]
Epoch 1:  17%|#7        | 102/585 [01:11<05:10,  1.56it/s, loss=0.316]
Epoch 1:  17%|#7        | 102/585 [01:11<05:10,  1.56it/s, loss=0.316]
Epoch 1:  17%|#7        | 102/585 [01:12<05:10,  1.56it/s, loss=0.315]
Epoch 1:  18%|#7        | 103/585 [01:12<05:22,  1.49it/s, loss=0.315]
Epoch 1:  18%|#7        | 103/585 [01:12<05:22,  1.49it/s, loss=0.315]
Epoch 1:  18%|#7        | 103/585 [01:13<05:22,  1.49it/s, loss=0.315]
Epoch 1:  18%|#7        | 104/585 [01:13<05:44,  1.40it/s, loss=0.315]
Epoch 1:  18%|#7        | 104/585 [01:13<05:44,  1.40it/s, loss=0.315]
Epoch 1:  18%|#7        | 104/585 [01:14<05:44,  1.40it/s, loss=0.315]
